,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,401,402,403,404,405,406,407,408
54,-1,1,0,-2,0,-1,0,0,-1,2,1,1,0,-1,-2,1,-2,0,-1,0,2,0,1,1,-2,0,1,1,-2,1,-1,0,0,0,-1,-1,1,1,1,0,-1,0,1,-1,1,1,0,0,-2,0,1,0,-1,-2,2,-1,0,-2,2,0,-1,1,0,1,1,-2,-2,2,-3,-1,-3,0,-2,1,-3,1,-1,-3,-3,1,1,2,-2,3,2,1,2,-2,2,0,-2,2,0,3,3,2,1,1,0,1,0,-1,1
55,1,1,0,-2,0,-1,0,0,-2,1,0,-1,0,-2,-2,2,-2,0,1,0,-1,-1,0,0,-2,-2,0,-1,-2,0,-2,1,1,0,2,1,-2,1,-1,1,-2,-1,-1,-2,0,-2,0,-2,-2,-2,0,1,-1,-2,1,-1,1,-2,2,-1,-2,0,0,0,2,2,-2,0,3,-3,-3,-2,1,1,-3,2,-3,-3,-3,-2,-3,-2,2,-1,3,2,-3,-2,2,-3,-3,3,-3,2,0,0,-1,0,1,1,0,0,0
56,-1,0,1,1,-1,-1,-2,-1,0,2,-1,-2,1,2,1,1,-1,1,1,-1,2,-1,1,-2,-2,0,1,1,-1,-1,-1,-1,-2,1,1,-2,0,1,2,0,2,-1,-1,1,-1,-1,0,0,-1,-1,1,0,1,2,2,-2,0,-2,0,-1,-1,-1,0,-1,0,-1,-2,2,-2,-3,1,3,-2,0,1,2,-2,-3,-2,-1,-2,0,1,-2,2,1,2,-2,1,-3,-1,1,-3,2,-2,-1,-1,1,0,0,1,-1,-1
57,1,2,1,-1,0,-2,1,-1,-1,-1,1,1,0,2,-1,1,-2,1,1,1,1,1,1,-1,-2,-1,2,2,-2,0,-2,1,1,2,1,0,0,2,-2,1,-2,1,-1,0,1,1,1,2,-2,-1,2,1,1,-1,-1,1,1,-2,1,1,-1,0,2,1,2,0,-3,2,-3,-2,-3,-2,-2,2,-3,3,-3,-3,-2,2,-3,3,1,2,3,2,-1,2,2,-2,2,2,1,2,2,1,1,0,2,0,0,1,2
58,2,0,0,-1,1,-1,-1,0,1,2,1,1,2,2,0,0,-2,1,2,1,0,0,1,-2,-1,1,2,1,-1,1,-1,1,-1,1,2,2,0,2,1,2,0,1,-1,2,0,-2,1,0,-1,0,0,1,-1,0,2,2,2,-2,2,1,0,1,1,1,0,1,-1,2,1,-2,-2,1,-2,2,-2,2,0,-2,1,0,1,2,0,1,2,2,1,1,1,-1,1,2,2,3,0,0,2,1,0,1,0,1,0
59,1,0,0,2,-1,-1,0,-1,0,1,1,1,0,1,-1,1,-1,1,1,1,2,0,-1,-2,-2,-1,0,0,-1,0,-1,0,0,-1,2,2,-2,1,-1,1,-1,0,0,-2,1,0,0,-2,-1,0,0,1,0,-1,0,0,1,0,2,0,0,0,1,1,1,2,-1,0,1,-3,-3,1,-2,2,-3,3,-3,-1,2,-2,-1,2,-2,3,2,2,2,1,2,-2,-3,3,3,1,2,0,-1,-1,2,0,-1,-1,1
60,1,1,0,0,0,-1,0,-1,-2,2,1,0,0,0,0,1,-1,-1,1,0,0,0,-1,0,-1,-1,1,0,-1,0,-1,1,1,0,0,2,0,1,-1,1,-1,0,-1,0,1,-1,1,1,0,1,1,1,-1,-2,2,-1,2,0,1,0,0,0,1,1,0,2,1,1,1,-3,-2,0,0,3,0,1,-2,-2,0,1,-3,0,-2,0,3,-1,-1,0,3,0,0,2,1,1,0,0,0,1,0,0,0,0,1
61,2,1,0,-2,0,-2,-1,0,2,1,0,1,0,2,-2,-1,-1,-1,1,0,-2,-1,-1,0,-2,-1,-1,-1,-2,-1,-2,0,-2,1,2,-1,2,0,1,2,2,1,-1,-1,-2,-1,0,-1,-2,0,-2,-1,-2,-2,2,-2,1,-2,2,-1,-2,0,1,-1,0,-2,0,2,2,-3,-2,-1,0,1,0,-1,-3,-3,-2,2,3,2,-2,-3,3,-1,0,-2,2,-2,2,3,1,3,3,-1,-1,2,-1,2,2,0,-1
62,2,-1,-1,-2,0,-1,0,-1,-1,2,1,-1,0,0,-1,1,-2,-1,2,1,-1,-1,-1,1,0,0,1,2,-1,-1,-1,2,0,1,1,1,1,1,-1,2,-1,-1,0,-1,2,-1,-1,1,-1,-1,-1,2,0,-1,2,0,2,-1,2,1,-1,-1,2,1,1,-2,-1,1,1,-3,-2,0,2,2,2,2,1,-2,2,-1,-2,0,0,0,3,1,-1,2,3,1,-1,0,0,3,2,-1,-1,1,0,0,0,0,0
63,1,1,0,-2,-1,-1,1,0,1,1,0,2,0,2,-2,0,-2,1,2,1,0,1,2,1,-2,2,1,1,-2,1,-2,1,1,2,2,0,-1,0,-1,2,-1,1,0,0,1,1,-1,1,-2,1,-2,2,0,-2,2,2,1,-2,2,0,-1,1,2,1,1,2,-2,2,-3,-3,-3,-1,-2,3,-2,1,-3,-2,-2,3,-2,2,-3,2,3,2,1,0,3,-2,-1,2,0,3,0,0,1,1,0,-1,-1,0,1
64,2,1,1,0,1,-2,1,0,1,1,2,2,1,1,-2,1,-2,1,2,2,1,1,0,2,1,0,1,1,-1,2,-1,1,1,1,2,0,-1,1,1,2,0,0,-1,1,1,2,1,2,-2,0,1,2,-1,-1,1,0,0,-1,2,1,0,1,1,1,1,1,-1,2,1,0,-3,0,1,0,-2,2,-1,-2,1,0,-1,2,-1,1,1,1,1,0,1,0,0,0,1,1,-1,-1,1,0,1,0,-1,1,1
65,2,1,0,-2,0,-1,1,2,0,2,0,2,2,2,0,1,0,1,2,0,0,0,-1,2,-2,1,0,1,-1,0,-1,0,-2,2,2,0,-1,2,0,2,2,1,0,2,1,1,1,-2,0,2,-1,2,0,0,2,-1,2,-1,2,2,1,1,1,1,1,-1,-3,3,0,-3,-3,2,-1,1,-3,0,-3,-3,-2,2,-2,-2,-2,1,3,3,3,1,3,-3,-2,2,3,2,2,0,-1,1,1,-1,1,1,2
66,2,1,0,-2,0,-1,-1,0,1,1,1,0,1,1,-2,-1,-1,-1,2,0,0,1,1,0,-2,0,1,1,-2,1,-1,0,0,0,1,0,1,1,-2,1,-2,2,-2,0,1,-1,0,1,-2,0,-1,0,-1,-2,0,-1,-1,-2,2,-1,-2,1,0,0,1,3,-2,1,-3,-1,-2,3,-2,2,-3,2,0,-1,0,2,-2,2,0,0,1,2,0,-2,2,-1,-1,2,3,3,3,1,0,1,0,0,1,0,0
67,1,-1,1,0,-1,-2,0,-1,-2,1,0,0,0,1,-1,-1,-1,-2,2,0,0,-1,-1,-2,-1,-1,0,1,-1,1,-1,-1,-2,-1,2,-2,0,0,-2,0,-1,-1,-2,0,-1,1,0,0,-1,-1,-2,0,0,-1,-1,-1,-2,-2,2,0,0,0,1,0,2,0,-2,-2,0,0,-2,-2,0,-2,0,-1,-1,-1,-2,0,-2,-2,-2,-1,-2,0,-2,-1,-2,-1,-2,-1,-1,-2,-1,0,0,-1,1,1,0,0,-1
68,-1,1,1,0,2,-2,0,-2,-1,1,1,-1,1,2,-1,0,-2,0,0,1,2,0,-2,-2,-2,-1,1,1,-1,-1,-2,1,-1,1,2,0,0,1,-1,-1,-2,-1,0,0,-1,1,0,0,-1,-2,0,1,-2,-2,0,0,0,-2,0,-1,-1,0,1,1,0,1,-1,2,1,-2,-2,-1,-1,2,-1,1,-1,-2,0,-1,1,-1,-1,-1,3,2,1,0,3,2,-1,2,0,1,0,0,1,-1,1,0,0,1,1
69,0,1,2,-1,0,-1,1,-1,0,1,1,2,0,-1,-1,1,-1,1,2,2,0,1,-2,1,-1,1,0,-1,-1,1,-2,-1,-1,1,0,1,0,1,-1,2,-1,0,-2,1,0,2,0,1,-1,-1,0,2,1,-2,0,-1,-2,-1,2,-1,-1,1,2,1,2,0,-2,2,-3,-3,-3,1,-3,2,-3,2,-3,-2,-3,1,-2,2,-3,1,3,2,-2,0,2,-2,0,2,-2,-2,0,-1,1,-1,1,-1,-2,1,0
70,1,1,1,-1,-1,-1,0,-2,-2,-1,1,0,1,2,-1,1,-2,0,1,0,-1,1,1,-2,-1,1,1,1,-1,0,-1,1,-1,2,1,0,0,1,1,1,-1,1,0,1,1,1,-1,0,-1,-1,0,1,-1,-1,0,-1,0,-1,2,-1,1,0,0,1,0,0,-3,1,0,-1,-3,1,-1,0,-2,2,-2,-3,1,-3,2,2,0,0,1,1,-1,1,0,-1,-3,1,0,0,-2,-1,-1,0,1,0,-1,1,1
71,-1,1,-1,0,0,-2,0,-1,1,1,0,-1,0,1,0,0,-1,-2,1,0,-1,-1,0,1,-1,0,1,0,0,-1,-1,0,1,-1,1,1,-1,0,-1,1,-1,0,-1,-1,0,-1,1,0,-1,-2,1,1,-1,0,1,-2,-1,-1,1,0,0,-1,0,1,-1,-1,1,1,0,-2,-2,0,-1,2,-1,1,-1,-2,0,-1,1,-1,1,0,2,-1,1,0,2,-2,-1,1,-1,2,0,0,0,1,1,-1,0,-1,1
72,0,-1,1,-1,-1,-2,0,-2,-1,0,2,1,1,1,-1,-1,-2,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0,-2,-1,0,-1,1,0,1,2,0,0,0,1,-1,0,1,1,0,1,-1,-1,-1,1,0,-1,0,-1,-1,-2,0,0,-1,0,-1,-1,0,-1,-2,-1,-1,-2,-3,-2,-1,-2,-3,-2,-2,-2,-3,-1,-2,-1,-1,-2,-1,-2,0,-1,0,-3,-1,1,-2,-1,0,-1,0,1,-1,1,0,1,0
73,1,1,1,1,-1,-2,-1,-2,-1,-1,1,-1,1,1,-2,0,-2,-1,1,1,2,1,1,-2,-2,1,1,1,-2,-1,-2,0,-1,0,2,1,-1,1,1,0,-1,0,-1,1,1,-1,1,2,-2,0,0,-1,-1,-2,2,-1,2,-1,0,1,-1,1,2,1,2,3,0,0,-2,-3,-3,-2,-3,-1,-2,3,-2,-2,1,0,-3,-2,-1,-2,3,-3,-2,-2,2,-2,-3,1,-3,1,-2,0,0,1,1,-1,0,2,1
74,2,1,-1,-1,-1,0,-2,-1,-1,-1,0,0,0,1,-1,0,-1,0,2,0,-1,-2,0,0,-2,1,1,-1,-1,-1,-1,0,-2,0,0,1,-2,0,0,2,1,1,-2,0,1,0,0,-1,-1,0,-1,-1,-2,-1,1,-1,2,-1,2,-1,1,-1,0,0,-2,-1,-2,-1,0,-3,-2,-1,-2,0,-2,3,-1,-3,-1,0,-3,3,1,1,0,2,1,0,0,-1,-3,1,1,0,1,-1,0,0,-1,-1,-1,0,-1
75,1,0,2,1,2,-1,1,0,2,2,0,2,1,-1,-1,1,-1,2,1,1,1,2,0,0,-1,1,0,0,-2,2,0,1,2,1,1,2,0,1,0,2,0,1,1,2,1,2,-1,-1,0,2,1,2,-1,0,1,-1,0,-2,2,0,2,2,0,1,1,1,-1,2,2,-2,-3,2,3,2,-2,3,-2,-3,0,-1,-1,0,1,1,3,2,2,3,2,3,-2,3,-3,2,3,2,0,1,2,1,-1,-1,1
76,0,-1,-1,-1,0,-2,0,-1,-2,1,1,0,0,-1,1,0,-2,-1,1,-1,0,0,-1,-1,-1,1,0,1,-1,0,-1,1,1,1,2,-2,0,1,0,1,1,-1,-1,1,-1,0,1,1,0,0,1,0,0,1,-1,0,0,-1,0,-1,0,-1,0,-1,1,-1,0,-1,-1,-3,2,1,0,2,1,1,-1,0,0,1,-1,2,1,0,2,-1,1,1,2,1,0,2,2,1,2,0,-1,0,1,0,1,1,1
77,1,1,1,2,1,-1,1,-1,-1,2,1,1,0,1,-1,2,-1,1,1,2,2,1,2,2,-1,1,1,2,-1,0,-1,0,-2,1,2,-2,0,1,1,2,2,1,1,0,1,2,1,2,2,0,1,1,1,0,1,2,2,1,2,0,1,0,2,1,1,2,0,3,3,-2,-3,1,2,2,2,3,1,-1,3,-1,-3,-1,-3,0,0,-1,2,3,2,-2,-2,2,3,2,-2,0,1,-1,1,1,-1,1,1
78,0,0,-1,1,-1,-2,-2,-1,0,0,-1,-2,1,-1,-2,-1,-2,-2,1,-1,1,-1,-2,-2,-2,-2,1,1,0,-2,-2,0,-1,-1,-1,-1,-1,1,-2,2,-2,-1,-1,-1,0,-2,-1,-1,-2,-2,0,-1,-2,-1,0,2,1,-2,0,-1,-1,-2,1,0,-1,-3,1,1,-2,-2,2,3,1,0,1,1,-2,-3,-2,-1,-2,1,0,2,1,1,1,-3,-1,2,-2,1,1,0,-2,0,0,2,-2,2,2,-2,-2
79,0,1,1,1,0,-1,0,0,0,0,1,1,0,2,0,2,-1,1,1,1,1,1,-1,1,0,-1,1,2,-1,1,-1,1,0,1,0,2,0,1,-1,0,-1,-1,0,0,0,1,1,2,-1,0,1,2,1,-1,1,0,0,-2,2,0,-1,1,1,0,1,0,-2,1,-2,-2,-2,0,-2,1,-2,0,-1,-2,1,-2,0,2,0,1,1,0,1,0,2,1,0,1,-3,-1,2,0,-1,-2,1,0,1,1,1
80,1,0,2,1,1,-1,1,1,2,1,1,2,0,1,-1,1,-1,1,2,2,0,0,2,1,0,1,1,0,2,2,-1,1,-2,1,1,2,1,0,-2,2,-1,1,0,0,1,2,1,2,-1,-1,-1,2,0,-2,0,1,-1,-1,2,1,1,1,2,1,2,2,-1,0,-1,-3,-3,-2,-3,1,-3,2,-3,-3,-3,1,-3,1,-3,0,3,1,1,3,3,-2,-1,3,-3,2,-1,0,1,-1,2,0,-2,1,2
81,-1,1,-2,0,1,-1,0,0,0,1,1,1,0,1,0,2,-1,0,-1,0,-1,0,0,2,-2,0,0,0,0,0,-1,0,-1,0,1,-1,-2,0,0,0,2,-1,0,0,0,1,0,0,1,-1,-1,2,-1,0,2,0,0,-1,0,-2,0,0,1,1,0,-2,-2,3,0,-1,-3,0,-3,1,-3,0,-1,-3,0,-1,0,0,-3,0,0,-1,3,0,0,-3,-1,-1,0,0,2,0,-1,0,1,0,0,-1,0
82,2,2,1,-2,2,-2,1,0,2,1,0,2,0,2,0,0,-2,2,-1,1,1,0,2,-1,-1,2,2,1,2,2,-2,1,0,2,2,0,2,2,1,-1,1,1,0,1,-1,1,2,2,-2,1,-1,2,0,-2,2,0,2,-2,2,1,-2,2,2,0,2,2,0,3,-3,-3,1,-2,-1,3,-2,2,-3,-3,-3,3,1,0,-3,1,2,1,-2,-2,3,-3,-2,3,-2,1,3,0,1,-1,-2,-1,-1,1,1
83,2,0,1,-2,0,-1,-1,-2,-1,1,1,0,0,1,0,-1,-1,-1,0,0,-1,1,0,0,-2,0,0,1,0,1,0,0,-2,1,0,-1,1,2,1,0,-1,-1,-2,0,1,0,1,2,-1,-1,-1,0,-1,-2,1,0,0,0,1,-2,1,1,0,1,-1,-2,-2,1,2,0,-2,-2,-2,0,2,0,2,0,-2,0,-3,2,0,1,0,1,0,3,-1,-2,-1,0,3,2,2,0,1,1,1,0,-1,0,0
84,2,1,0,-1,-1,-2,-1,-2,0,2,1,-1,-1,2,-2,0,-2,-1,2,2,-2,0,-1,-2,-1,-1,2,2,-1,-1,-2,0,-2,0,2,-1,1,1,-1,2,-2,0,-2,0,0,-1,0,2,-2,-1,0,-1,-1,-2,-1,1,0,-2,2,1,-2,-1,1,1,0,-3,-2,0,0,-3,-3,0,0,2,0,3,-2,-3,0,-2,-3,0,0,0,1,-2,0,1,2,0,-2,0,0,-1,1,0,0,0,0,0,-1,-1,-1
85,1,1,-1,0,0,-1,-2,-1,0,2,-1,-2,-1,2,2,0,0,-2,1,1,-1,-2,0,-2,-2,2,-1,0,-1,-1,-2,0,0,0,-1,2,-2,0,0,0,-1,1,1,0,0,0,-1,0,-1,0,-1,-1,-1,0,1,2,0,0,1,0,2,-1,0,-1,-1,0,0,0,-1,-2,-2,1,0,0,0,0,2,1,0,0,-1,0,1,0,1,-2,-2,-1,0,1,-1,0,-2,1,0,0,-1,-2,0,1,0,-2,-1
86,0,1,-1,2,-1,-2,-1,-2,-2,-1,-1,-2,1,0,-1,1,-2,-2,2,1,0,-1,1,-1,-2,1,0,0,-1,-2,-2,0,-2,0,2,0,2,0,-1,2,-1,0,-2,0,1,-2,1,1,-1,0,-1,-1,-2,0,1,-2,2,-1,2,-1,2,-1,1,1,0,0,2,2,-2,-2,-3,0,0,0,0,1,-2,0,1,-2,2,1,0,1,2,-2,3,0,2,-2,-3,1,2,2,3,-1,0,2,0,1,1,-1,0
87,0,2,1,-1,0,-2,1,-1,0,0,2,2,0,1,-2,2,-1,1,1,0,2,2,1,2,1,1,2,2,-2,1,-2,2,-1,1,0,1,1,2,-1,1,-1,0,-1,0,1,1,0,1,-2,0,2,1,1,-2,1,1,0,-2,1,1,-2,1,1,1,2,1,0,0,0,-2,-2,-2,-2,1,-2,1,-2,-2,-2,0,-2,1,-2,0,1,1,1,1,1,-1,0,1,-2,0,1,-1,1,0,1,-1,-1,1,1
88,0,1,-2,1,-1,-1,-2,-2,-2,0,1,-1,0,1,-1,0,-2,-2,2,0,-1,-1,-1,-2,-1,-2,0,1,1,-1,0,1,-1,-1,0,-1,-2,2,0,2,-1,-1,-2,-1,-1,0,1,2,1,-1,2,1,-1,1,1,-1,1,-1,2,0,-1,-1,-1,1,-1,-2,0,2,2,0,2,1,-2,-1,2,0,3,1,1,-2,2,0,-1,0,0,0,3,1,0,1,3,-3,3,1,1,0,1,2,0,1,2,-1,-1
89,1,-1,1,2,-1,-2,0,1,0,0,1,0,2,2,-1,2,-1,-1,1,1,-1,1,0,-2,-2,0,1,1,-1,0,-1,1,-2,1,2,-1,1,1,2,1,0,-1,-1,1,0,1,0,0,-1,-1,0,1,-2,-1,0,0,1,1,2,-1,1,-1,0,0,1,-1,-3,0,2,-2,-2,2,0,1,0,2,1,-3,0,2,3,2,-2,0,1,0,1,2,2,-1,-2,0,2,2,0,-2,-1,0,0,2,0,-1,1
90,0,-2,1,0,0,-1,-1,-2,-1,0,1,-1,1,-1,0,-1,-1,-1,0,0,-2,-1,2,-1,0,2,0,-1,-1,-1,-2,0,0,2,2,2,2,2,-1,0,-1,1,-1,2,0,-1,-2,2,-1,0,0,0,0,-1,1,0,-1,-2,-2,-2,-1,-1,-1,-2,0,-2,1,-1,1,-1,-2,2,1,2,-2,2,-2,-3,0,2,0,0,-1,1,2,3,2,0,2,-2,0,2,0,2,1,0,0,-1,0,0,0,1,0
91,2,1,0,-1,0,-1,-2,0,0,0,0,-2,0,0,-1,1,-1,1,1,1,0,-1,-1,-1,-2,0,0,0,0,-2,-2,0,-1,1,1,-2,-2,0,-2,1,-1,0,0,0,0,-1,1,1,1,1,-1,0,0,0,0,-1,-1,-1,1,-1,-1,0,1,0,0,2,2,2,1,-3,-3,-3,-3,-1,-3,3,-1,-2,-1,2,-2,-3,-3,1,3,0,2,-2,2,3,-3,1,-3,-2,-3,-1,-1,-1,1,2,-1,-2,1
92,-1,-2,1,-2,0,-1,0,-2,0,-1,1,-1,1,2,0,2,-1,0,2,1,1,1,-2,-2,-2,1,1,2,-2,1,-1,1,0,2,-1,2,2,2,-1,2,-1,-1,-2,0,1,0,-1,2,-1,0,1,0,1,-1,2,0,1,0,2,-1,-2,1,1,1,1,2,0,2,-2,-3,-3,-3,-1,2,-3,2,-2,-2,-2,-1,-3,3,-2,0,3,3,-1,3,3,0,-2,2,1,3,-2,-2,1,0,2,-1,0,1,1
93,1,1,0,0,-1,-1,0,-2,-2,-1,1,-1,0,1,-1,0,-2,0,2,-1,0,-1,-1,-2,-1,0,1,1,-1,-1,-1,0,0,1,0,0,0,1,1,1,0,-1,0,-1,1,0,-1,1,-1,-1,0,0,-1,0,2,0,1,-1,2,0,0,-1,0,0,0,0,1,3,0,0,3,1,2,1,1,1,2,-2,0,-1,-1,0,-3,-1,-1,0,1,-1,-2,0,-1,-2,2,-1,-2,0,1,2,0,0,1,1,-1
